project_id,month,true_reduction_tCO2,reported_reduction_tCO2,issued_credits,buffer_credits,retired_credits,overcrediting_tCO2,delivery_risk_flag,price_usd,gross_revenue_usd
P0043,2022-02-01,54.598,66.845,60.996,5.849,29.117,12.248,0,7.43,216.34
P0043,2022-03-01,53.855,77.49,70.71,6.78,18.973,23.635,0,7.91,150.08
P0043,2022-04-01,53.081,67.534,61.625,5.909,17.871,14.453,0,7.41,132.42
P0043,2022-05-01,52.284,65.276,59.564,5.712,10.612,12.991,0,7.43,78.85
P0043,2022-06-01,51.474,54.633,49.853,4.78,21.149,3.159,0,6.24,131.97
P0043,2022-07-01,50.658,66.715,60.877,5.838,22.326,16.056,0,7.86,175.48
P0043,2022-08-01,49.847,58.806,53.661,5.146,18.073,8.959,0,7.81,141.15
P0043,2022-09-01,49.051,66.986,61.125,5.861,24.231,17.936,1,6.92,167.68
P0043,2022-10-01,48.276,53.281,48.619,4.662,18.358,5.005,0,8.83,162.1
P0043,2022-11-01,47.534,60.556,55.258,5.299,16.333,13.023,0,6.99,114.17
P0043,2022-12-01,46.831,63.127,57.604,5.524,22.355,16.296,0,6.77,151.34
P0043,2023-01-01,46.177,65.074,59.38,5.694,25.436,18.897,0,6.74,171.44
P0043,2023-02-01,45.578,57.64,52.596,5.043,18.84,12.062,0,7.9,148.84
P0043,2023-03-01,45.041,57.27,52.259,5.011,22.245,12.229,0,8.13,180.85
P0043,2023-04-01,44.572,58.605,53.477,5.128,20.037,14.032,0,8.25,165.31
P0043,2023-05-01,44.177,53.821,49.111,4.709,33.885,9.644,0,7.83,265.32
P0043,2023-06-01,43.86,47.295,43.157,4.138,14.224,3.435,0,7.6,108.1
P0043,2023-07-01,43.625,56.728,51.764,4.964,21.306,13.103,0,8.64,184.08
P0043,2023-08-01,43.474,55.469,50.616,4.854,18.839,11.995,0,7.65,144.12
P0043,2023-09-01,43.409,56.238,51.317,4.921,24.659,12.829,0,7.51,185.19
P0043,2023-10-01,43.43,64.354,58.723,5.631,27.549,20.924,1,9.13,251.52
P0043,2023-11-01,43.539,58.579,53.453,5.126,17.631,15.041,0,8.45,148.98
P0043,2023-12-01,43.732,55.979,51.081,4.898,10.982,12.247,0,8.67,95.21
P0043,2024-01-01,44.009,57.669,52.623,5.046,16.312,13.66,0,8.82,143.87
P0043,2024-02-01,44.365,60.519,55.224,5.295,19.389,16.154,0,8.15,158.02
P0043,2024-03-01,44.798,53.67,48.974,4.696,23.424,8.872,0,8.04,188.33
P0043,2024-04-01,45.301,56.259,51.336,4.923,14.92,10.958,0,8.98,133.98
P0043,2024-05-01,45.87,60.442,55.153,5.289,24.238,14.572,0,8.27,200.45
P0043,2024-06-01,46.498,61.959,56.538,5.421,18.414,15.461,0,8.9,163.88
P0043,2024-07-01,47.177,57.073,52.079,4.994,8.655,9.895,0,8.69,75.21
P0043,2024-08-01,47.901,57.035,52.044,4.991,18.402,9.134,0,8.08,148.69
P0043,2024-09-01,48.66,71.545,65.285,6.26,25.46,22.885,0,9.43,240.09
P0043,2024-10-01,49.447,55.877,50.987,4.889,11.721,6.43,0,8.12,95.17
P0043,2024-11-01,50.252,66.158,60.369,5.789,32.692,15.906,0,9.09,297.17
P0043,2024-12-01,51.066,53.805,49.097,4.708,26.143,2.739,0,9.04,236.33
P0044,2020-01-01,551.719,694.791,598.91,95.881,219.947,143.072,0,6.15,1352.67
P0044,2020-02-01,560.516,664.12,572.471,91.649,272.956,103.604,0,6.46,1763.3
P0044,2020-03-01,569.213,808.913,697.283,111.63,205.709,239.7,0,5.75,1182.83
P0044,2020-04-01,577.711,736.917,635.223,101.695,137.974,159.206,0,5.61,774.03
P0044,2020-05-01,585.916,622.49,536.586,85.904,253.85,36.574,1,5.01,1271.79
P0044,2020-06-01,593.733,792.977,683.546,109.431,295.077,199.245,0,6.84,2018.33
P0044,2020-07-01,601.073,760.018,655.135,104.882,188.61,158.944,0,6.32,1192.02
P0044,2020-08-01,607.855,730.842,629.985,100.856,192.005,122.987,0,8.04,1543.72
P0044,2020-09-01,614.0,725.7,625.554,100.147,149.735,111.7,0,5.94,889.43
P0044,2020-10-01,619.44,838.962,723.185,115.777,99.112,219.521,0,7.19,712.62
P0044,2020-11-01,624.113,776.102,669.0,107.102,277.345,151.99,0,7.07,1960.83
P0044,2020-12-01,627.965,790.549,681.453,109.096,215.633,162.584,0,6.49,1399.46
P0044,2021-01-01,630.953,911.264,785.51,125.754,347.119,280.311,0,6.28,2179.91
P0044,2021-02-01,633.044,816.883,704.153,112.73,209.924,183.839,0,6.45,1354.01
P0044,2021-03-01,634.213,850.0,732.7,117.3,291.548,215.787,0,6.23,1816.34
P0044,2021-04-01,634.448,869.195,749.246,119.949,285.683,234.747,0,6.78,1936.93
P0044,2021-05-01,633.745,711.826,613.594,98.232,232.85,78.081,0,6.44,1499.55
P0044,2021-06-01,632.113,961.608,828.906,132.702,356.473,329.495,0,7.22,2573.74
P0044,2021-07-01,629.57,883.154,761.278,121.875,154.09,253.584,0,6.7,1032.4
P0044,2021-08-01,626.144,816.419,703.753,112.666,271.468,190.274,0,6.75,1832.41
P0044,2021-09-01,621.876,775.213,668.234,106.979,162.897,153.337,0,7.94,1293.4
P0044,2021-10-01,616.813,803.213,692.369,110.843,196.925,186.4,0,6.63,1305.61
P0044,2021-11-01,611.012,826.834,712.73,114.103,375.615,215.822,0,6.18,2321.3
P0044,2021-12-01,604.539,698.053,601.722,96.331,308.363,93.514,0,7.39,2278.8
P0044,2022-01-01,597.468,720.466,621.042,99.424,248.398,122.998,0,6.3,1564.91
P0044,2022-02-01,589.878,820.338,707.132,113.207,209.231,230.46,0,7.43,1554.59
P0044,2022-03-01,581.856,724.576,624.584,99.991,284.073,142.719,1,7.91,2247.02
P0044,2022-04-01,573.493,847.18,730.269,116.911,336.103,273.687,0,7.41,2490.52
P0044,2022-05-01,564.883,595.551,513.365,82.186,106.973,30.668,0,7.43,794.81
P0044,2022-06-01,556.124,772.794,666.149,106.646,372.721,216.67,0,6.24,2325.78
P0044,2022-07-01,547.315,699.296,602.793,96.503,149.671,151.981,1,7.86,1176.41
P0044,2022-08-01,538.555,554.209,477.728,76.481,208.785,15.653,0,7.81,1630.61
P0044,2022-09-01,529.945,715.299,616.587,98.711,300.226,185.353,0,6.92,2077.56
P0044,2022-10-01,521.582,705.651,608.271,97.38,394.1,184.069,0,8.83,3479.9
P0044,2022-11-01,513.56,629.928,542.998,86.93,142.343,116.368,0,6.99,994.98
P0044,2022-12-01,505.971,725.323,625.228,100.095,244.734,219.352,0,6.77,1656.85
P0044,2023-01-01,498.899,629.647,542.756,86.891,59.731,130.748,0,6.74,402.59
P0044,2023-02-01,492.427,682.933,588.688,94.245,208.171,190.506,0,7.9,1644.55
P0044,2023-03-01,486.626,617.468,532.257,85.211,138.028,130.842,0,8.13,1122.17
P0044,2023-04-01,481.562,686.667,591.907,94.76,211.298,205.105,0,8.25,1743.21
P0044,2023-05-01,477.294,642.826,554.116,88.71,153.315,165.532,0,7.83,1200.46
P0044,2023-06-01,473.869,617.304,532.116,85.188,111.884,143.435,0,7.6,850.32
P0044,2023-07-01,471.326,637.468,549.497,87.971,217.812,166.142,0,8.64,1881.9
P0044,2023-08-01,469.693,668.907,576.597,92.309,123.522,199.213,0,7.65,944.94
P0044,2023-09-01,468.991,583.981,503.391,80.589,126.461,114.99,0,7.51,949.72
P0044,2023-10-01,469.225,698.474,602.085,96.389,140.148,229.249,0,9.13,1279.55
P0044,2023-11-01,470.394,688.0,593.056,94.944,273.188,217.605,0,8.45,2308.44
P0044,2023-12-01,472.485,642.306,553.668,88.638,192.962,169.821,0,8.67,1672.98
P0044,2024-01-01,475.473,659.604,568.579,91.025,154.799,184.131,0,8.82,1365.33
P0044,2024-02-01,479.326,613.743,529.046,84.696,68.107,134.417,0,8.15,555.07
P0044,2024-03-01,483.998,730.809,629.957,100.852,190.205,246.811,0,8.04,1529.25
P0044,2024-04-01,489.438,598.993,516.332,82.661,174.037,109.555,0,8.98,1562.85
P0044,2024-05-01,495.584,673.314,580.397,92.917,119.365,177.731,0,8.27,987.15
P0044,2024-06-01,502.365,784.287,676.055,108.232,149.789,281.922,0,8.9,1333.12
P0044,2024-07-01,509.706,589.989,508.571,81.418,169.754,80.283,0,8.69,1475.16
P0044,2024-08-01,517.523,637.889,549.861,88.029,191.897,120.367,0,8.08,1550.53
P0044,2024-09-01,525.727,675.476,582.261,93.216,234.62,149.749,0,9.43,2212.47
P0044,2024-10-01,534.226,629.295,542.452,86.843,152.855,95.07,0,8.12,1241.18
P0044,2024-11-01,542.923,672.474,579.673,92.801,175.636,129.552,0,9.09,1596.53
P0044,2024-12-01,551.719,774.351,667.491,106.86,198.107,222.632,0,9.04,1790.89
P0045,2020-01-01,182.913,236.431,195.977,40.453,80.19,53.517,0,6.15,493.17
P0045,2020-02-01,185.83,244.732,202.859,41.874,63.971,58.903,0,6.46,413.25
P0045,2020-03-01,188.713,262.608,217.676,44.932,65.223,73.895,0,5.75,375.03
P0045,2020-04-01,191.531,232.93,193.076,39.854,39.526,41.4,0,5.61,221.74
P0045,2020-05-01,194.251,214.533,177.826,36.707,44.335,20.282,0,5.01,222.12
P0045,2020-06-01,196.842,247.115,204.834,42.281,85.761,50.273,0,6.84,586.61
P0045,2020-07-01,199.276,268.491,222.553,45.939,97.371,69.216,0,6.32,615.38
P0045,2020-08-01,201.524,303.117,251.254,51.863,108.648,101.593,0,8.04,873.53
P0045,2020-09-01,203.562,296.752,245.978,50.774,67.085,93.191,0,5.94,398.48
P0045,2020-10-01,205.365,263.489,218.406,45.083,102.025,58.124,0,7.19,733.56
P0045,2020-11-01,206.914,240.91,199.69,41.22,46.902,33.996,0,7.07,331.6
P0045,2020-12-01,208.191,302.74,250.941,51.799,113.942,94.549,0,6.49,739.48
P0045,2021-01-01,209.182,274.163,227.254,46.909,89.358,64.981,0,6.28,561.17
P0045,2021-02-01,209.875,268.632,222.669,45.963,79.955,58.756,0,6.45,515.71
P0045,2021-03-01,210.263,269.542,223.423,46.119,85.533,59.279,0,6.23,532.87
P0045,2021-04-01,210.341,292.128,242.145,49.983,80.421,81.787,0,6.78,545.25
P0045,2021-05-01,210.108,296.625,245.873,50.753,142.197,86.518,0,6.44,915.75
P0045,2021-06-01,209.566,298.249,247.218,51.03,147.739,88.682,0,7.22,1066.68
P0045,2021-07-01,208.723,259.309,214.942,44.368,81.792,50.586,0,6.7,548.01
P0045,2021-08-01,207.588,281.888,233.657,48.231,55.631,74.3,0,6.75,375.51
P0045,2021-09-01,206.173,254.295,210.785,43.51,68.821,48.123,0,7.94,546.44
P0045,2021-10-01,204.494,245.137,203.194,41.943,80.373,40.643,0,6.63,532.87
P0045,2021-11-01,202.571,245.936,203.856,42.08,90.91,43.365,0,6.18,561.82
P0045,2021-12-01,200.425,262.746,217.79,44.956,73.726,62.321,0,7.39,544.84
P0045,2022-01-01,198.081,246.937,204.686,42.251,135.222,48.856,0,6.3,851.9
P0045,2022-02-01,195.564,270.251,224.011,46.24,77.416,74.686,0,7.43,575.2
P0045,2022-03-01,192.905,233.599,193.63,39.969,9.682,40.694,0,7.91,76.58
P0045,2022-04-01,190.132,244.156,202.381,41.775,58.785,54.024,0,7.41,435.6
P0045,2022-05-01,187.278,236.502,196.037,40.466,35.635,49.225,1,7.43,264.77
P0045,2022-06-01,184.374,238.725,197.879,40.846,37.624,54.351,0,6.24,234.77
P0045,2022-07-01,181.453,214.484,177.785,36.698,97.027,33.031,0,7.86,762.63
P0045,2022-08-01,178.549,236.083,195.689,40.394,76.007,57.534,0,7.81,593.61
P0045,2022-09-01,175.695,204.969,169.898,35.07,38.465,29.274,0,6.92,266.18
P0045,2022-10-01,172.922,249.78,207.043,42.737,44.824,76.858,0,8.83,395.8
P0045,2022-11-01,170.262,240.906,199.687,41.219,49.318,70.643,0,6.99,344.73
P0045,2022-12-01,167.746,240.699,199.515,41.184,95.729,72.953,0,6.77,648.09
P0045,2023-01-01,165.402,227.577,188.638,38.938,66.654,62.175,0,6.74,449.25
P0045,2023-02-01,163.256,181.363,150.332,31.031,61.061,18.107,0,7.9,482.38
P0045,2023-03-01,161.333,193.184,160.13,33.054,56.845,31.852,0,8.13,462.15
P0045,2023-04-01,159.654,193.237,160.174,33.063,33.246,33.583,0,8.25,274.28
P0045,2023-05-01,158.239,193.466,160.364,33.102,72.904,35.227,0,7.83,570.84
P0045,2023-06-01,157.103,214.597,177.879,36.717,57.953,57.493,0,7.6,440.44
P0045,2023-07-01,156.26,198.258,164.336,33.922,65.735,41.997,0,8.64,567.95
P0045,2023-08-01,155.719,214.558,177.847,36.711,34.414,58.839,0,7.65,263.27
P0045,2023-09-01,155.486,183.217,151.868,31.348,49.834,27.731,0,7.51,374.25
P0045,2023-10-01,155.564,203.349,168.556,34.793,65.33,47.785,0,9.13,596.46
P0045,2023-11-01,155.951,216.907,179.794,37.113,22.968,60.956,0,8.45,194.08
P0045,2023-12-01,156.645,206.337,171.033,35.304,63.746,49.693,0,8.67,552.68
P0045,2024-01-01,157.635,177.587,147.202,30.385,84.779,19.952,0,8.82,747.75
P0045,2024-02-01,158.912,215.656,178.757,36.899,61.711,56.744,0,8.15,502.94
P0045,2024-03-01,160.462,231.654,192.018,39.636,77.272,71.193,0,8.04,621.27
P0045,2024-04-01,162.265,208.67,172.966,35.703,42.609,46.404,0,8.98,382.63
P0045,2024-05-01,164.302,231.565,191.944,39.621,83.202,67.263,0,8.27,688.08
P0045,2024-06-01,166.551,229.621,190.333,39.288,78.537,63.07,0,8.9,698.98
P0045,2024-07-01,168.985,217.143,179.99,37.153,92.667,48.159,0,8.69,805.28
P0045,2024-08-01,171.576,227.706,188.745,38.96,52.815,56.13,0,8.08,426.75
P0045,2024-09-01,174.296,241.583,200.248,41.335,60.882,67.287,0,9.43,574.12
P0045,2024-10-01,177.114,199.642,165.484,34.159,53.577,22.529,0,8.12,435.05
P0045,2024-11-01,179.997,230.876,191.373,39.503,75.53,50.879,0,9.09,686.57
P0045,2024-12-01,182.913,189.195,156.824,32.371,62.131,6.282,0,9.04,561.66
P0046,2020-01-01,72.55,94.974,81.393,13.581,4.07,22.424,0,6.15,25.03
P0046,2020-02-01,73.707,91.535,78.445,13.089,18.299,17.828,0,6.46,118.21
P0046,2020-03-01,74.85,88.977,76.254,12.724,34.229,14.127,0,5.75,196.82
P0046,2020-04-01,75.968,93.639,80.248,13.39,36.024,17.671,0,5.61,202.09
P0046,2020-05-01,77.047,91.549,78.458,13.092,30.606,14.503,0,5.01,153.34
P0046,2020-06-01,78.075,80.143,68.682,11.46,14.627,2.068,0,6.84,100.05
P0046,2020-07-01,79.04,93.487,80.118,13.369,32.025,14.447,0,6.32,202.4
P0046,2020-08-01,79.932,93.18,79.855,13.325,18.737,13.248,0,8.04,150.65
P0046,2020-09-01,80.74,89.739,76.906,12.833,58.915,8.999,0,5.94,349.96
P0046,2020-10-01,81.455,89.416,76.629,12.786,16.639,7.961,0,7.19,119.63
P0046,2020-11-01,82.07,102.571,87.903,14.668,24.402,20.501,0,7.07,172.52
P0046,2020-12-01,82.576,90.149,77.258,12.891,21.501,7.573,0,6.49,139.54
P0046,2021-01-01,82.969,106.149,90.97,15.179,5.427,23.18,0,6.28,34.08
P0046,2021-02-01,83.244,100.439,86.076,14.363,18.561,17.195,0,6.45,119.72
P0046,2021-03-01,83.398,107.774,92.362,15.412,42.97,24.376,0,6.23,267.7
P0046,2021-04-01,83.429,113.481,97.253,16.228,32.634,30.052,0,6.78,221.26
P0046,2021-05-01,83.336,96.285,82.516,13.769,39.51,12.948,0,6.44,254.44
P0046,2021-06-01,83.122,89.939,77.078,12.861,30.445,6.817,0,7.22,219.81
P0046,2021-07-01,82.787,113.462,97.237,16.225,25.002,30.675,0,6.7,167.51
P0046,2021-08-01,82.337,87.773,75.222,12.552,19.688,5.436,0,6.75,132.89
P0046,2021-09-01,81.775,106.894,91.608,15.286,32.398,25.118,0,7.94,257.24
P0046,2021-10-01,81.11,113.73,97.466,16.263,18.657,32.62,0,6.63,123.7
P0046,2021-11-01,80.347,98.911,84.767,14.144,21.098,18.564,0,6.18,130.39
P0046,2021-12-01,79.496,113.25,97.056,16.195,58.662,33.755,0,7.39,433.51
P0046,2022-01-01,78.566,82.609,70.796,11.813,28.497,4.043,0,6.3,179.53
P0046,2022-02-01,77.568,94.921,81.347,13.574,19.208,17.353,0,7.43,142.72
P0046,2022-03-01,76.513,103.044,88.309,14.735,42.979,26.531,0,7.91,339.96
P0046,2022-04-01,75.413,84.381,72.315,12.067,26.678,8.968,0,7.41,197.68
P0046,2022-05-01,74.281,86.87,74.448,12.422,25.303,12.589,0,7.43,188.0
P0046,2022-06-01,73.129,82.7,70.874,11.826,30.249,9.571,0,6.24,188.75
P0046,2022-07-01,71.971,91.366,78.3,13.065,34.823,19.395,0,7.86,273.71
P0046,2022-08-01,70.819,87.035,74.589,12.446,15.479,16.216,0,7.81,120.89
P0046,2022-09-01,69.687,88.752,76.061,12.692,23.661,19.065,0,6.92,163.73
P0046,2022-10-01,68.587,85.71,73.453,12.256,22.909,17.123,0,8.83,202.29
P0046,2022-11-01,67.532,77.408,66.338,11.069,17.147,9.875,0,6.99,119.86
P0046,2022-12-01,66.534,83.659,71.696,11.963,29.353,17.125,0,6.77,198.72
P0046,2023-01-01,65.604,74.983,64.26,10.723,3.213,9.378,0,6.74,21.66
P0046,2023-02-01,64.753,84.305,72.25,12.056,45.67,19.552,1,7.9,360.79
P0046,2023-03-01,63.99,79.384,68.032,11.352,27.29,15.394,0,8.13,221.87
P0046,2023-04-01,63.325,73.293,62.812,10.481,14.323,9.969,0,8.25,118.16
P0046,2023-05-01,62.763,78.634,67.389,11.245,12.528,15.87,0,7.83,98.09
P0046,2023-06-01,62.313,82.836,70.99,11.846,20.491,20.523,0,7.6,155.73
P0046,2023-07-01,61.978,73.035,62.591,10.444,18.558,11.056,0,8.64,160.34
P0046,2023-08-01,61.764,72.709,62.312,10.397,23.18,10.946,0,7.65,177.33
P0046,2023-09-01,61.671,85.326,73.124,12.202,34.178,23.655,0,7.51,256.68
P0046,2023-10-01,61.702,72.253,61.921,10.332,5.931,10.551,0,9.13,54.15
P0046,2023-11-01,61.856,71.634,61.39,10.244,14.111,9.778,0,8.45,119.24
P0046,2023-12-01,62.131,77.762,66.642,11.12,26.209,15.631,0,8.67,227.23
P0046,2024-01-01,62.524,69.198,59.303,9.895,19.985,6.674,0,8.82,176.27
P0046,2024-02-01,63.03,79.913,68.486,11.428,19.52,16.883,0,8.15,159.09
P0046,2024-03-01,63.645,89.672,76.849,12.823,38.819,26.027,0,8.04,312.1
P0046,2024-04-01,64.36,78.302,67.105,11.197,15.545,13.942,0,8.98,139.59
P0046,2024-05-01,65.168,84.027,72.012,12.016,31.593,18.859,0,8.27,261.27
P0046,2024-06-01,66.06,75.797,64.958,10.839,13.653,9.737,0,8.9,121.51
P0046,2024-07-01,67.025,79.055,67.75,11.305,26.56,12.029,0,8.69,230.81
P0046,2024-08-01,68.053,75.337,64.563,10.773,17.012,7.283,0,8.08,137.46
P0046,2024-09-01,69.132,93.138,79.819,13.319,16.617,24.006,0,9.43,156.7
P0046,2024-10-01,70.25,86.586,74.204,12.382,33.337,16.336,0,8.12,270.7
P0046,2024-11-01,71.393,94.859,81.294,13.565,26.369,23.466,0,9.09,239.69
P0046,2024-12-01,72.55,97.619,83.66,13.96,29.874,25.069,0,9.04,270.06
P0047,2020-01-01,193.082,235.028,210.233,24.795,78.084,41.946,0,6.15,480.22
P0047,2020-02-01,196.16,257.173,230.041,27.132,78.241,61.013,0,6.46,505.44
P0047,2020-03-01,199.204,254.342,227.509,26.833,83.154,55.138,0,5.75,478.14
P0047,2020-04-01,202.178,260.304,232.842,27.462,87.409,58.126,0,5.61,490.36
P0047,2020-05-01,205.049,283.177,253.302,29.875,122.817,78.128,0,5.01,615.31
P0047,2020-06-01,207.785,273.847,244.956,28.891,121.488,66.062,0,6.84,830.98
P0047,2020-07-01,210.354,244.887,219.052,25.836,126.257,34.534,0,6.32,797.94
P0047,2020-08-01,212.727,270.194,241.689,28.505,77.459,57.467,0,8.04,622.77
P0047,2020-09-01,214.878,279.885,250.357,29.528,90.79,65.007,0,5.94,539.29
P0047,2020-10-01,216.782,306.945,274.562,32.383,74.616,90.163,0,7.19,536.49
P0047,2020-11-01,218.417,215.405,192.68,22.725,61.172,0.0,0,7.07,432.49
P0047,2020-12-01,219.765,291.846,261.056,30.79,78.193,72.081,0,6.49,507.47
P0047,2021-01-01,220.811,308.295,275.77,32.525,118.69,87.485,0,6.28,745.37
P0047,2021-02-01,221.542,312.343,279.391,32.952,125.533,90.801,0,6.45,809.69
P0047,2021-03-01,221.952,299.359,267.776,31.582,144.681,77.407,0,6.23,901.36
P0047,2021-04-01,222.034,303.049,271.077,31.972,102.888,81.015,0,6.78,697.58
P0047,2021-05-01,221.788,302.404,270.5,31.904,71.946,80.616,0,6.44,463.33
P0047,2021-06-01,221.216,304.677,272.533,32.143,97.045,83.46,0,7.22,700.66
P0047,2021-07-01,220.326,310.233,277.503,32.73,34.879,89.907,0,6.7,233.69
P0047,2021-08-01,219.128,316.148,282.794,33.354,35.494,97.02,0,6.75,239.58
P0047,2021-09-01,217.634,308.398,275.862,32.536,115.543,90.764,0,7.94,917.41
P0047,2021-10-01,215.862,303.961,271.893,32.068,71.768,88.099,0,6.63,475.82
P0047,2021-11-01,213.832,261.666,234.061,27.606,54.719,47.834,0,6.18,338.16
P0047,2021-12-01,211.567,283.45,253.546,29.904,116.217,71.883,0,7.39,858.84
P0047,2022-01-01,209.092,264.047,236.19,27.857,54.526,54.955,0,6.3,343.51
P0047,2022-02-01,206.436,232.837,208.273,24.564,53.138,26.401,0,7.43,394.82
P0047,2022-03-01,203.629,264.958,237.005,27.953,59.363,61.329,0,7.91,469.56
P0047,2022-04-01,200.702,295.34,264.182,31.158,86.459,94.638,0,7.41,640.66
P0047,2022-05-01,197.689,246.573,220.559,26.013,103.2,48.884,0,7.43,766.78
P0047,2022-06-01,194.623,222.415,198.95,23.465,86.307,27.792,0,6.24,538.56
P0047,2022-07-01,191.54,280.14,250.585,29.555,70.832,88.599,0,7.86,556.74
P0047,2022-08-01,188.475,225.886,202.055,23.831,111.754,37.411,0,7.81,872.8
P0047,2022-09-01,185.462,270.43,241.9,28.53,52.026,84.969,0,6.92,360.02
P0047,2022-10-01,182.535,242.872,217.249,25.623,66.976,60.337,0,8.83,591.4
P0047,2022-11-01,179.727,245.392,219.503,25.889,82.145,65.664,0,6.99,574.19
P0047,2022-12-01,177.071,243.045,217.404,25.641,59.728,65.973,0,6.77,404.36
P0047,2023-01-01,174.597,240.994,215.569,25.425,82.872,66.397,0,6.74,558.56
P0047,2023-02-01,172.331,211.663,189.333,22.33,56.602,39.332,0,7.9,447.16
P0047,2023-03-01,170.301,228.203,204.128,24.075,93.785,57.902,0,8.13,762.47
P0047,2023-04-01,168.529,212.037,189.667,22.37,75.283,43.508,0,8.25,621.08
P0047,2023-05-01,167.036,219.13,196.012,23.118,102.061,52.094,0,7.83,799.14
P0047,2023-06-01,165.837,197.195,176.391,20.804,60.565,31.358,0,7.6,460.29
P0047,2023-07-01,164.947,221.653,198.268,23.384,55.748,56.706,0,8.64,481.66
P0047,2023-08-01,164.376,221.107,197.78,23.327,55.42,56.731,0,7.65,423.96
P0047,2023-09-01,164.13,198.703,177.74,20.963,70.519,34.573,1,7.51,529.6
P0047,2023-10-01,164.212,220.822,197.525,23.297,57.862,56.61,0,9.13,528.28
P0047,2023-11-01,164.621,227.511,203.508,24.002,125.077,62.89,0,8.45,1056.9
P0047,2023-12-01,165.353,211.691,189.357,22.333,67.008,46.338,0,8.67,580.96
P0047,2024-01-01,166.398,210.114,187.947,22.167,21.627,43.716,0,8.82,190.75
P0047,2024-02-01,167.747,194.934,174.369,20.566,46.84,27.188,1,8.15,381.75
P0047,2024-03-01,169.382,212.361,189.957,22.404,66.504,42.979,0,8.04,534.69
P0047,2024-04-01,171.286,208.836,186.804,22.032,42.601,37.551,0,8.98,382.56
P0047,2024-05-01,173.436,246.569,220.556,26.013,40.13,73.133,0,8.27,331.88
P0047,2024-06-01,175.81,240.193,214.853,25.34,94.296,64.384,0,8.9,839.23
P0047,2024-07-01,178.379,223.556,199.971,23.585,83.132,45.177,0,8.69,722.42
P0047,2024-08-01,181.114,254.339,227.506,26.833,51.128,73.225,0,8.08,413.11
P0047,2024-09-01,183.985,247.802,221.659,26.143,111.072,63.816,0,9.43,1047.41
P0047,2024-10-01,186.96,217.723,194.753,22.97,100.642,30.763,0,8.12,817.21
P0047,2024-11-01,190.003,286.248,256.048,30.199,85.229,96.244,0,9.09,774.73
P0047,2024-12-01,193.082,280.552,250.954,29.598,87.393,87.47,0,9.04,790.03
P0048,2020-01-01,1131.582,1503.959,1306.189,197.771,573.705,372.377,0,6.15,3528.29
P0048,2020-02-01,1149.624,1554.678,1350.238,204.44,572.119,405.054,0,6.46,3695.89
P0048,2020-03-01,1167.461,1515.886,1316.547,199.339,553.334,348.425,0,5.75,3181.67
P0048,2020-04-01,1184.892,1572.83,1366.003,206.827,679.489,387.938,0,5.61,3811.93
P0048,2020-05-01,1201.719,1417.108,1230.759,186.35,262.479,215.389,0,5.01,1315.02
P0048,2020-06-01,1217.751,1823.928,1584.081,239.846,658.475,606.176,0,6.84,4503.97
P0048,2020-07-01,1232.807,1643.832,1427.668,216.164,318.007,411.024,0,6.32,2009.8
P0048,2020-08-01,1246.716,1655.705,1437.979,217.725,609.263,408.988,0,8.04,4898.47
P0048,2020-09-01,1259.321,1678.647,1457.905,220.742,513.22,419.326,0,5.94,3048.53
P0048,2020-10-01,1270.478,1800.497,1563.731,236.765,528.016,530.019,0,7.19,3796.44
P0048,2020-11-01,1280.062,1824.104,1584.235,239.87,738.169,544.043,0,7.07,5218.85
P0048,2020-12-01,1287.963,1540.1,1337.577,202.523,546.277,252.137,0,6.49,3545.34
P0048,2021-01-01,1294.092,1719.639,1493.506,226.132,935.92,425.547,0,6.28,5877.58
P0048,2021-02-01,1298.38,1853.282,1609.575,243.707,633.222,554.902,0,6.45,4084.28
P0048,2021-03-01,1300.778,1847.954,1604.948,243.006,659.825,547.176,0,6.23,4110.71
P0048,2021-04-01,1301.259,1914.185,1662.469,251.715,730.057,612.926,0,6.78,4949.79
P0048,2021-05-01,1299.817,1757.946,1526.776,231.17,431.341,458.129,0,6.44,2777.84
P0048,2021-06-01,1296.47,1594.728,1385.021,209.707,639.269,298.258,0,7.22,4615.52
P0048,2021-07-01,1291.254,1700.259,1476.675,223.584,451.635,409.006,0,6.7,3025.95
P0048,2021-08-01,1284.228,1625.642,1411.87,213.772,226.918,341.414,0,6.75,1531.7
P0048,2021-09-01,1275.474,1549.642,1345.864,203.778,499.834,274.169,0,7.94,3968.68
P0048,2021-10-01,1265.089,1616.18,1403.652,212.528,774.94,351.091,0,6.63,5137.85
P0048,2021-11-01,1253.191,1638.019,1422.62,215.4,392.339,384.828,0,6.18,2424.66
